0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
,者，,身,捨,以,仁,成,是。,{生,求,因，,仁,害},無,者，,[伯 夷],,,殺身以成仁也。無求生以害仁，伯夷是也； ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0807b8,,,,,,,,,,,,,,,,,,,197,4391,3767,5343,1089,177,3612,3450,4503,197,2214,3612,1826,1089,4105,2214,,,𘟂,𘛽,𗫩,𗳒,𗸯,𗵆,𗫂,𗢪,𘑫,𘟂,𘌽,𗫂,𘕌,𗸯,𘓐,𘌽,
,ŋwu2,ljụ2,dźjɨɨr1,ŋwu2,dźjwu1,sjɨj1,tja1,pji1,kã1,ŋwu2,thjɨ2,tja1,twụ2,dźjwu1,dzjwo2,thjɨ2,,,是。,{身,捨,以,仁,成},者，,[比 干],,是。,此,者，,特,仁,人,此,,殺身成仁，比干是也。非特仁人為然，,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0808a1,,,,,,,,,,,,,,,,,,,2413,1348,2236,3604,1730,3838,2422,5009,3681,1724,4633,2236,3604,4884,□,□,
,𘃡,𗅔,𘋼,𗧁,𘂆,𗩱,𘃞,𘘦,𗪨,𘕘,𗖸,𘋼,𗧁,𗲐,□,□,,,wji1,njaa2,kjur2,rjijr2,tsjɨ1,njwi2,ljɨ1,tśhjwo1,miej2,tsə1,ŋwuu1,kjur2,rjijr2,bjịj1,□,□,,,為,非。,志,士,亦,能,也。,故,[孟 子],,曰：,「志,士,險,□,□,,志士亦能之故。孟子曰：「志士不忘在溝壑。」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0808a2,,,,,,,,,,,,,,,,,
,4094,1724,4521,4633,3604,4884,195,4724,3764,3767,2350,2236,3604,3612,1089,,,,𘓔,𘕘,𘑲,𗖸,𗧁,𗲐,𘟀,𘅍,𗤷,𗫩,𘍞,𘋼,𗧁,𗫂,𗸯 ,,,,mjɨ̣2,tsə1,tśjow1,ŋwuu1,rjijr2,bjịj1,ljij2,zjịj1,kạ1,dźjɨɨr1,·io1,kjur2,rjijr2,tja1,dźjwu1,,,,忘」,[子 張],,曰：,士,危,見,時；,命,捨。,蓋,志,士,者，,仁,,,子張曰 ：「見危致命 。」志士則,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0808a3,,,,,,,,,,,,,,,,,,,5283,396,1378,1089,4105,3612,1089,1763,2439,197,2054,2439,5343,2977,2422,,,,𗗙,𘞙,𗄾,𗸯,𘓐,𗫂,𗸯,𘕿,𘗕,𘟂,𗔉,𘗕,𗳒,𗭍,𘃞,,,,·jij1,gjịj1,sej1,dźjwu1,dzjwo2,tja1,dźjwu1,ɣa2,źiejr2,ŋwu2,tśhioow1,źiejr2,ŋwu2,dźjịj1,ljɨ1,,,,於,利,認為。 ,仁,人,者，,仁,在,安,是。,或,安,而,行,也，,,,利仁，仁人則安仁。或安而行之， ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0808a4,,,,,,,,,,,,,,,,,,,2054,396,5343,2977,2422,4310,1633,177,3612,1075,197,,1724,1738,2777,,,,𗔉,𘞙,𗳒,𗭍,𘃞,𗋕,𘉐,𗵆,𗫂,𘈩,𘟂,★,𘕘,𘂤,𘎪,○,,,tśhioow1,gjịj1,ŋwu2,dźjịj1,ljɨ1,thja1,·ioow1,sjɨj1,tja1,lew1,ŋwu2,,tsə1,kha1,tshjiij1,,,,或,利,而,行,也。,其,功,成,者,一,是。,[列 子],,間,說,,
或利而行之，其成功一也。列子 稱：「伯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0808a5,,,,,,,,,,,,,,,,,,,4633,1089,3878,3818,5283,4391,5312,3722,5608,447,2808,4633,1089,3878,3818,5283,,,𗖸,𗸯,𗧘,𗧓,𗗙,𘛽,𘇒,𗦻,𗏡,𗟻,𘐡,𗖸,𗸯,𗧘,𗧓,𗗙,,,ŋwuu1,dźjwu1,wo2,ŋa2,·jij1,ljụ2,wier1,mjiij2,kụ1,phji1,tśjɨɨ1,ŋwuu1,dźjwu1,wo2,ŋa2,·jij1,
,曰：,仁,義,我,於,{身,愛，,名,後},使。,[仲]?,曰：,仁,義,我,於,,曰：『仁義使我愛身而後名。』仲曰：『仁義使我 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0808a6,,,,,,,,,,,,,,,,,,,4391,3722,6,457,447,2214,659,4139,1089,2977,173,3612,1826,4391,3767,197,,,𘛽,𗦻,𗄊,𘓳,𗟻,𘌽,𗍊,𗌭,𗸯,𗭍,𗵘,𗫂,𘕌,𘛽,𗫩,𘟂,
,ljụ2,mjiij2,zji2,ŋowr2,phji1,thjɨ2,sju2,ku1,dźjwu1,dźjịj1,tśja1,tja1,twụ2,ljụ2,dźjɨɨr1,ŋwu2,,,身,名,皆,備,使。,此,如,則，,仁,為,道,者，,特?,身,捨,是,,身名並全。』」然則為仁之道，豈待 殺身而已哉。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0808a7,,,,,,,,,,,,,,,,,,,2422,4616,5714,1086,2214,2777,3612,306,4374,3732,5635,2422,,,,,
,𘃞,𗗂,𗾖,𗸱,𘌽,𘎪,𗫂,𗟫 ,𗈦,𗥞,𘔼,𘃞,,,,,,,ljɨ1,mo2,goor1,no2,thjɨ2,tshjiij1,tja1,njir2,lha-,gjuu2,nioow1,ljɨ1,,,,,,,也,乎。,孔　子,,此,說,者，,姑,失,救,因,也。,,,,,,孔子言之，姑以救弊云。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0808a8,,,,,,,,,,,,,,,,,
1724,4101,1089,2977,3415,1086,4633,619,4737,3815,2097,4139,1355,3699,3020,2561,447,,𘕘,𘓖,𗸯,𗭍,𗤄,𗸱,𗖸,𗍅,𘅫,𗣃 ,𗑩,𗌭,𗅆,𗪘,𘛇,𘗁,𗟻,,tsə1,kow1,dźjwu1,dźjịj1,·jɨr1,no2,ŋwuu1,kjɨɨr1,tśju1,gjwi2,gjii2,ku1,djɨj2,śji1,gju2,dźja2,phji1,,[子 貢],,仁,為,問。,子,曰：,工,事,善,欲,則；,必,先,器,利，,CAUS。,,子貢問為仁。子曰：工欲善其事，必先利其器。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0808b1,,,,,,,,,,,,,,,,,,2214,1594,3926,4724,5759,546,3552,5283,5160,1089,3604,2020,2000,2413,,,,,𘌽,𗂧,𗫻,𘅍,𗾈,𗠚,𗥑,𗗙,𘒇,𗸯,𗧁,𗑠,𗑟,𘃡,,,,,thjɨ2,lhjịj2,dźjiij1,zjịj1,mee2,thẹj2,xu1,·jij1,tshji2,dźjwu1,rjijr2,rjir2,wjị1,wji1,,,,,是,邦,居,時；,賢,[大 夫],,於,事，,仁,士,與,友,為。,,,,,居是邦也，事其大夫之賢者，有其事 之仁者。,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0808b2,,,,,,,,,,,,,,,,,,,619,4105,4737,2114,3020,2266,4250,1427,3815,3384,5714,1131,1089,2114,2000,2266,,,𗍅,𘓐,𘅫,𘋩,𘛇,𗭻,𗋸,𗅉,𗣃 ,𗨻,𗾖,𘈷,𗸯,𘋩,𗑟,𗭻,,,kjɨɨr1,dzjwo2,tśju1,do2,gju2,ljiij2,mja1,nioow1,gjwi2,we2,goor1,gji2,dźjwu1,do2,wjị1,ljiij2,,,工,人,事,於,器,待,然　後,,善,為；,君　子,,仁,於,友,待,
工之于事，待 器然後善；君子之於仁，待器 而後成。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0808b3,,,,,,,,,,,,,,,,,,,4250,1427,177,2422,5759,546,3552,3612,3818,5250,2934,197,5009,5160,1089,5696,,,𗋸,𗅉,𗵆,𘃞,𗾈,𗠚,𗥑,𗫂,𗧓,𘒩,𗇋,𘟂,𘘦,𘒇,𗸯,𗿘,,,mja1,nioow1,sjɨj1,ljɨ1,mee2,thẹj2,xu1,tja1,ŋa2,dzju1,mjijr2,ŋwu2,tśhjwo1,tshji2,dźjwu1,tshjɨ1,
,而　後,,成,也。,賢,[大 夫],,者，,我,教,者,是。,故,事。,仁,,,大夫之賢者，則教我者也，故事之；士之仁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0808b4,,,,,,,,,,,,,,,,,,,3604,3612,3818,4523,2934,197,5009,2000,2413,2422,3681,1724,1089,5759,2777,4724,,,𗧁,𗫂,𗧓,𘑨,𗇋,𘟂,𘘦,𗑟,𘃡,𘃞,𗪨,𘕘,𗸯,𗾈,𘎪,𘅍,
,rjijr2,tja1,ŋa2,·wu2,mjijr2,ŋwu2,tśhjwo1,wjị1,wji1,ljɨ1,miej2,tsə1,dźjwu1,mee2,tshjiij1,zjịj1,,,士,者，,我,輔,者,是。,故,友,為,也。,[孟 子],,仁,賢,言,時；,,者，則輔我者也，故友之。孟子言仁賢，,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0808b5,,,,,,,,,,,,,,,,,,,1089,1,4250,1427,5759,4979,1224,1685,433,1738,1089,5759,2777,4724,1089,3612,
,𗸯,𗄈,𗋸,𗅉,𗾈,𘘥,𗸴,𘌞,𘈧,𘂤,𗸯,𗾈,𘎪,𘅍,𗸯,𗫂,,,dźjwu1,śjwo1,mja1,nioow1,mee2,·jɨ2,njwɨ2,tsə̣1,deej1,kha1,dźjwu1,mee2,tshjiij1,zjịj1,dźjwu1,tja1,,,仁,由,而　後,,賢,謂。,春,秋,傳,中,仁,賢,說,時；,仁,者，,,則由仁而後賢。《春秋傳》言仁賢，則以,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0808b6,,,,,,,,,,,,,,,,,
,5759,5283,4523,4979,2214,659,4139,5759,3612,1355,1089,1089,3612,1355,5759,1348,,,𗾈,𗗙,𘑨,𘘥,𘌽,𗍊,𗌭,𗾈,𗫂,𗅆,𗸯,𗸯,𗫂,𗅆,𗾈,𗅔 ,,,mee2,·jij1,·wu2,·jɨ2,thjɨ2,sju2,ku1,mee2,tja1,djɨj2,dźjwu1,dźjwu1,tja1,djɨj2,mee2,njaa2,,,賢,於,佐,謂。,此,如,則；,賢,者,定,仁；,仁,者,定,賢,非。,,佐賢而已。是賢者必仁，仁者不必賢。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0808b7,,,,,,,,,,,,,,,,,,,546,3552,4496,5343,4105,8,2934,197,5009,5759,4979,3604,3612,3604,5343,□,,,𗠚,𗥑,𘄡,𗳒,𘓐,𗀚,𗇋,𘟂,𘘦,𗾈,𘘥,𗧁,𗫂,𗧁,𗳒,□,,,thẹj2,xu1,sjịj2,ŋwu2,dzjwo2,śio1,mjijr2,ŋwu2,tśhjwo1,mee2,·jɨ2,rjijr2,tja1,rjijr2,ŋwu2,□,,,[大 夫],,智,以,人,帥,者,也。,故,賢,謂,才,者,才,以,□,,大夫以智帥人者也，故言賢士則以才,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0808b8,,,,,,,,,,,,,,,,,,,5160,2934,197,5009,1089,4979,5759,5283,5160,3612,4645,5635,197,1089,□,□,,,𘒇,𗇋,𘟂,𘘦,𗸯,𘘥,𗾈,𗗙,𘒇,𗫂,𗖻,𘔼,𘟂,𗸯,□,□,,,tshji2,mjijr2,ŋwu2,tśhjwo1,dźjwu1,·jɨ2,mee2,·jij1,tshji2,tja1,pjụ1,nioow1,ŋwu2,dźjwu1,□,□,,,侍,者,是。,故,仁,謂,賢,於,侍,者,尊,因,是。,仁,□,□,
者也，故言仁于賢者事之所以尊之也。于仁者友之所以,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0809a1,,,,,,,,,,,,,,,,,,,3612,3454,5635,197,5534,4101,1880,962,5283,5250,1730,546,2770,4075,2770,□,,,𗫂,𗦍,𘔼,𘟂,𗉔,𘓖,𗐪,𘜲,𗗙,𘒩,𘂆,𗠚,𘏸,𗃠,𘏸,□,,,tja1,---,nioow1,ŋwu2,tśjiw1,kow1,khjow2,śju1,·jij1,dzju1,tsjɨ1,thẹj2 ,śiə1,neej2,śiə1,□,
,者，,親,緣,也。,[周],公,[康 叔],,於,教,亦,[大],[史]。,[內],[史],□,,親之也。周公誥康叔于大史。內史言友于服休服采 ，言事,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0809a2,,,,,,,,,,,,,,,,,,,1738,170,3565,2977,4777,2977,5160,1738,170,3552,1724,3919,3119,5759,2114,4139,,,𘂤,𘞿,𗤓,𗭍,𘅣,𗭍,𘒇,𘂤,𘞿,𗥑,𘕘,𗣆,𗏁,𗾈,𘋩,𗌭 ,
,kha1,wjij1,thjoo1,dźjịj1,dạ2,dźjịj1,tshji2,kha1,wjij1,xu1,tsə1,tshja2,ŋwə1,mee2,do2,ku1,,,間,有,妙,施,事,施,侍,間,有。,[宓 子 賤],,,五,賢,於,則,,宓子賤于五賢則,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0809a3,,,,,,,,,,,,,,,,,,,5160,2422,4489,1075,4105,2020,2000,2413,3450,3016,4101,1724,3750,2114,4139,5160,
,𘒇,𘃞,𗰗,𘈩,𘓐,𗑠,𗑟,𘃡,𗢪,𘋇,𘓖,𘕘,𗬐,𘋩,𗌭,𘒇,,,tshji2,ljɨ1,ɣạ2,lew1,dzjwo2,rjir2,wjị1,wji1,pji1,xjwi1,kow1,tsə1,sə1,do2,ku1,tshji2,,,侍,也。,十,一,人,與,友,為,,[惠],公,[子　思],,於,則,侍,,事之，于十一人則友之；惠公于子思則事之，,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0809a4,,,,,,,,,,,,,,,,,
,2422,5722,5165,2114,4139,2000,2413,6,2214,2020,5087,373,5343,2777,4139,5759,,,𘃞,𗿖,𘒘,𘋩,𗌭,𗑟,𘃡,𗄊,𘌽,𗑠,𘙰,𗸓,𗳒,𘎪,𗌭,𗾈,,,ljɨ1,ŋiaa2,piã1,do2,ku1,wjị1,wji1,zji2,thjɨ2,rjir2,lew2,dwə1,ŋwu2,tshjiij1,ku1,mee2,,,也。,[顏 般],,於,則,友,為，,皆,此,與,同。,敵,以,說,則,賢,,于顏般 則友之，皆此意也。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0809a5,,,,,,,,,,,,,,,,,,,5160,1089,2000,2817,5343,2777,4139,5759,1730,2000,4979,5378,1089,1730,5160,4979,,,𘒇,𗸯,𗑟,𗰀,𗳒,𘎪,𗌭,𗾈,𘂆,𗑟,𘘥,𗳢,𗸯,𘂆,𘒇,𘘥,,,tshji2,dźjwu1,wjị1,thwuu1,ŋwu2,tshjiij1,ku1,mee2,tsjɨ1,wjị1,·jɨ2,dźjij-,dźjwu1,tsjɨ1,tshji2,·jɨ2,,,侍,仁,友,通,以,說,則,賢,亦,友,謂,可,仁,亦,侍,謂,,對而言之，則事賢而友仁；通而言之，賢可言友，仁可言事。,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0809a6,,,,,,,,,,,,,,,,,,,5378,4243,4633,5759,2000,1491,3767,????,4633,3565,5187,1089,5019,197,2422,1724,,,𗳢,𗊱,𗖸,𗾈,𗑟,𗅋,𗫩,,𗖸,𗤓,𘆏,𗸯,𘙂,𘟂,𘃞,𘕘,,,dźjij-,dzjo2,ŋwuu1,mee2,wjị1,mji1,dźjɨɨr1,,ŋwuu1,thjoo1,ljɨɨ1,dźjwu1,bjị1,ŋwu2,ljɨ1,tsə1,,,可。,詩,曰：,賢,友，,不,棄。,易,曰：,妙,回,仁,下,是,也。,[子],
《詩》曰：「友賢不棄」 《易》曰：「休復下仁」是也。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0809a7,,,,,,,,,,,,,,,,,,,4101,4412,2530,5201,2020,3926,4394,5009,4196,1175,2214,659,2422,,,,,,𘓖,𘝵,𘖑,𘆥,𗑠,𗫻,𘟠,𘘦,𗊬,𗡶,𘌽,𗍊,𘃞,,,,,,kow1,·jij1,mjɨ1,---,rjir2,dźjiij1,dzu1,tśhjwo1,kụ2,śjij1,thjɨ2,sju2,ljɨ1,,,,
,[貢],己,不,如,與,處,好。,故,答,法,此,如,也。,,,,,子貢好與不如己者處，故告之。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0809a8,,,,,,,,,,,,,,,,,,5722,2427,1594,5298,3415,1086,4633,4748,5283,5676,2977,4354,5283,683,597,5534,5283,,𗿖,𘃟,𗂧,𘇚,𗤄,𗸱,𗖸,𘒂,𗗙,𗿳,𗭍,𘃻,𗗙,𗟔,𗍰,𗉔,𗗙,
ŋiaa2,·jwã1,lhjịj2,mjii2,·jɨr1,no2,ŋwuu1,xia1,·jij1,dzjɨj1,dźjịj1,·jĩ1,·jij1,ko1,pjọ2,tśjiw1,·jij1,,[顏 淵],,邦,治,問。,子,曰：,夏,於,時,行，,[殷],於,車,乘，,[周],於,,顏淵問為邦。子曰：行夏之時，乘殷人之輅，服周之冕，,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0809b1,,,,,,,,,,,,,,,,,,4074,209,2067,4724,1224,3550,690,99,5387,1896,4105,1226,690,99,1050,1896,4105,4884
𗃡,𗵡,𗐽,𘅍,𗸴,𗤔,𗝿,𗙏,𗳭,𘁧,𘓐,𘔢,𗝿,𗙏,𗷁,𘁧,𘓐,𗲐,pjụ2,tśiej2,tshow1,zjịj1,njwɨ2,mju2,tśhjij1,ɣiẹ2,·jijr2,tśhjiij1,dzjwo2,khwạ1,tśhjij1,ɣiẹ2,dzaa1,tśhjiij1,dzjwo2,bjịj1,冕,服。,樂,時，,春,舞。,[鄭],聲,放，,佞,人,遠；,[鄭],聲,淫，,佞,人,,樂則韶舞 。放鄭聲，遠佞人；鄭聲淫，佞人殆。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0809b2,,,,,,,,,,,,,,,,,
,3167,5534,1273,4023,134,1763,1399,5343,3831,2413,5009,1955,4748,3612,4105,195,,,𘊇,𗉔,𗹦,𗼻,𗙑,𘕿,𗅢,𗳒,𗩭,𘃡,𘘦,𘝞,𘒂,𗫂,𘓐,𘟀,,,śjow1,tśjiw1,mə1,ljɨ̣2,ɣiẹ2,ɣa2,seew2,ŋwu2,tśjow1,wji1,tśhjwo1,·jwɨr2,xia1,tja1,dzjwo2,ljij2,,,[商],[周],天,地,氣,在,推,而,[正],為，,故,文；,[夏],者，,人,見,,商周推 天地之氣而為正，故文；夏據人所見者,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0809b3,,,,,,,,,,,,,,,,,,,1175,4614,3831,2413,5009,455,1224,1685,433,1738,2777,972,683,4288,5231,5314,,,𗡶,𗖵,𗩭,𘃡,𘘦,𘓷,𗸴,𘌞,𘈧,𘂤,𘎪,𘜶,𗟔,𗋬,𗶤,𘇔,,,śjij1,bju1,tśjow1,wji1,tśhjwo1,kwər1,njwɨ2,tsə̣1,deej1,kha1,tshjiij1,tha2,ko1,pho1,lju1,dźjaa1,,,法,隨,[正],為，,故,質。,春,秋,傳,中,說：,大,輅,蒲,席,儉,,為正，故質。春秋傳言：「大輅越席，昭其儉也。」,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0809b4,,,,,,,,,,,,,,,,,,,5607,3040,197,5714,1086,2777,3268,4074,1365,197,3668,5791,5314,2422,4354,5283,,,𗏴,𗭪,𘟂,𗾖,𗸱,𘎪,𗺺,𗃡,𗅲,𘟂,𗫈,𗬍,𘇔,𘃞,𘃻,𗗙,,,dźju1,sji2,ŋwu2,goor1,no2,tshjiij1,se1,pjụ2,tjɨ̣j2,ŋwu2,sjij1,gju2,dźjaa1,ljɨ1,·jĩ1,·jij1,,,顯,用以,COP。,孔　子,,說：,「麻,冕,禮,COP。,今,絲,儉,也」,[殷],於,
孔子言 ：「麻冕，禮也。今也純 ，儉。」則乘殷之輅，,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0809b5,,,,,,,,,,,,,,,,,,,683,3612,972,683,197,5534,5283,4074,3612,5791,4074,197,1365,455,5314,3612,,,𗟔,𗫂,𘜶,𗟔,𘟂,𗉔,𗗙,𗃡,𗫂,𗬍,𗃡,𘟂,𗅲,𘓷,𘇔,𗫂,,,ko1,tja1,tha2,ko1,ŋwu2,tśjiw1,·jij1,pjụ2,tja1,gju2,pjụ2,ŋwu2,tjɨ̣j2,kwər1,dźjaa1,tja1,
,車,者，,大,車,COP；,[周],於,冕,者，,絲?,冕,也。,禮,質,儉,者，,,大輅也；服周之冕，麻冕也 。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0809b6,,,,,,,,,,,,,,,,,,,4645,3384,5009,4748,5676,3167,683,5534,4074,2067,3565,3849,3612,3086,3384,5009,,,𗖻,𗨻,𘘦,𘒂,𗿳,𘊇,𗟔,𗉔,𗃡,𗐽,𗤓,𗩴,𗫂,𗴢,𗨻,𘘦,
,pjụ1,we2,tśhjwo1,xia1,dzjɨj1,śjow1,ko1,tśjiw1,pjụ2,tshow1,thjoo1,neew2,tja1,bjuu1,we2,tśhjwo1,,,尊,PUT。,故,[夏],時、,[商],車、,[周],冕。,樂,妙,善,者，,貴,做。,故,,禮貴質儉，故以夏時、商輅、周冕 ；樂貴美善，故以韶舞。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0809b7,,,,,,,,,,,,,,,,,,,1224,3550,197,2350,1365,1718,2930,362,2840,3510,2067,3119,2125,362,2840,3510,
,𗸴,𗤔,𘟂,𘍞,𗅲,𘕕,𘟙,𗸒,𗯿,𗤋,𗐽,𗏁,𘋨,𗸒,𗯿,𗤋,,,njwɨ2,mju2,ŋwu2,·io1,tjɨ̣j2,sọ1,njij2,su1,wejr1,mjij1,tshow1,ŋwə1,dzjwɨ1,su1,wejr1,mjij1,,,春,舞,是。,蓋,禮，,三,王,比,盛,無；,樂，,五,帝,比,盛,無。,,蓋禮莫盛于三王，樂莫盛于五帝。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0809b8,,,,,,,,,,,,,,,,,
,5009,1365,2777,4724,4748,3167,5534,2067,3051,4724,1224,3550,1365,2746,1738,□,,,𘘦,𗅲,𘎪,𘅍,𘒂,𘊇,𗉔,𗐽,𘀼,𘅍,𗸴,𗤔,𗅲,𘐆,𘂤,□ ,,,tśhjwo1,tjɨ̣j2,tshjiij1,zjịj1,xia1,śjow1,tśjiw1,tshow1,nẹ1,zjịj1,njwɨ2,mju2,tjɨ̣j2,la1,kha1,□,,,故,禮,言,時，,[夏],[商],[周]。,樂,言,時，,春,舞。,禮　記,,間：,□,,故言禮則夏、商、周，樂則韶舞。《禮記》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0810a1,,,,,,,,,,,,,,,,,,,2537,1491,1552,2114,1718,2930,4979,2067,2537,1491,4614,2114,3119,2125,4979,□,,,𘎆,𗅋,𗂷,𘋩,𘕕,𘟙,𘘥,𗐽,𘎆,𗅋,𗖵,𘋩,𗏁,𘋨,𘘥,□,,,dźjwɨ1,mji1,twẹ1,do2,sọ1,njij2,·jɨ2,tshow1,dźjwɨ1,mji1,bju1,do2,ŋwə1,dzjwɨ1,·jɨ2,□,,,互,不,襲,於,三,王,謂。 ,樂,相,不,沿,於,五,帝,謂。,□,,于五帝稱不相襲禮，于三王稱不相沿樂。 ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0810a2,,,,,,,,,,,,,,,,,,,2020,5087,2422,690,99,3612,1146,2020,4142,5343,1146,1348,1491,5387,4139,□,,,𗑠,𘙰,𘃞,𗝿,𗙏,𗫂,𗹑,𗑠,𗴭,𗳒,𗹑,𗅔,𗅋,𗳭,𗌭,□,,,rjir2,lew2,ljɨ1,tśhjij1,ɣiẹ2,tja1,tśjɨj1,rjir2,swu2,ŋwu2,tśjɨj1,njaa2,mji1,·jijr2,ku1,□,,,與,同,也。,[鄭],聲,者，,正,與,像,以,正,非,不,除,則；,□,
……?!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0810a3,,,,,,,,,,,,,,,,,,,1050,2422,1896,4105,1152,2020,4142,5343,1152,1348,1491,1226,4139,2543,568,□,,,𗷁,𘃞,𘁧,𘓐,𗹐,𗑠,𗴭,𗳒,𗹐,𗅔,𗅋,𘔢,𗌭,𘝦,𘔇,□,,,dzaa1,ljɨ1,tśhjiij1,dzjwo2,twụ1,rjir2,swu2,ŋwu2,twụ1,njaa2,mji1,khwạ1,ku1,dźjɨ̣2,lha1,□,
,過,也。,佞,人,忠,與,像,以,忠,非,不,遠,則,業,滅,□,,放遠之，則順命,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0810a4,,,,,,,,,,,,,,,,,,,3568,2936,5250,2612,3513,5283,2067,5250,447,2559,5283,451,3690,447,1763,2417,,,𗢭,𘛅,𘒩,𘝨,𗫚,𗗙,𗐽,𘒩,𗟻,𘖨,𗗙,𗟲,𗨙,𗟻,𘕿,𘃪,
,gjɨɨ1,dzjɨ̣2,dzju1,zjọ2,khjwi2,·jij1,tshow1,dzju1,phji1,ljow1,·jij1,ŋwuu1,lhjịj-,phji1,ɣa2,dźjwa1,,,九,官,教,時,[夔],於,樂,教,令，,[龍],於,言,納,令,在,終。,,九官，終于夔之典樂，龍之納言 。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0810a5,,,,,,,,,,,,,,,,,,,2350,2067,3948,5753,4139,690,99,5387,451,3690,5753,4139,1896,4105,1226,5298,
,𘍞,𗐽,𗦳,𗿷,𗌭,𗝿,𗙏,𗳭,𗟲,𗨙,𗿷,𗌭,𘁧,𘓐,𘔢,𘇚,,,·io1,tshow1,dzju2,dźjij2,ku1,tśhjij1,ɣiẹ2,·jijr2,ŋwuu1,lhjịj-,dźjij2,ku1,tśhjiij1,dzjwo2,khwạ1,mjii2,,,蓋,樂,典,有,則，,[鄭],聲,放；,言,納,有,則，,佞,人,遠。,治,,蓋有典樂 ，則鄭聲放；有納言，則佞人遠。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0810a6,,,,,,,,,,,,,,,,,
,2413,690,99,5387,1896,4105,1226,1763,3671,4139,5298,2417,197,2422,5714,1086,,,𘃡,𗝿,𗙏,𗳭,𘁧,𘓐,𘔢,𘕿,𗫡,𗌭,𘇚,𘃪,𘟂,𘃞,𗾖,𗸱,,,wji1,tśhjij1,ɣiẹ2,·jijr2,tśhjiij1,dzjwo2,khwạ1,ɣa2,njɨ2,ku1,mjii2,dźjwa1,ŋwu2,ljɨ1,goor1,no2,,,為,[鄭],聲,除，,佞,人,遠,在,至,則；,治,盡,COP,也。,孔　子,,,為治至于鄭聲放，佞人遠，則治之至也。孔子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
